scenario,variability,inductive_noise_threshold,declare_min_support_ratio,declare_min_confidence_ratio,metric,n_seeds,median,mean,std,min,max,median_ci_low,median_ci_high
rework,0.03,0.0,0.03,0.9,declarative_declare_constraints_per_observed_activity,10,6.375,6.375,1.8446619684315546,4.625,8.125,4.625,8.125
rework,0.03,0.0,0.03,0.9,imperative_test_f1,10,1.0,1.0,0.0,1.0,1.0,1.0,1.0
rework,0.03,0.0,0.03,0.9,declarative_test_f1,10,0.6274509803921569,0.6274509803921567,0.04133696287801806,0.588235294117647,0.6666666666666666,0.588235294117647,0.6666666666666666
rework,0.03,0.0,0.03,0.9,declarative_test_f1_leave_one_family_out_range,10,0.0183823529411765,0.0183823529411765,0.01937670134907098,0.0,0.036764705882353,0.0,0.036764705882353
rework,0.03,0.0,0.03,0.9,declarative_closed_world_test_f1,10,0.6274509803921569,0.6274509803921567,0.04133696287801806,0.588235294117647,0.6666666666666666,0.588235294117647,0.6666666666666666
rework,0.03,0.0,0.03,0.9,imperative_native_precision,10,0.9957866751689999,0.9957916108860234,0.0011790622491739322,0.9936356404136834,0.9975747776879548,0.9951961569255404,0.9967767929089444
rework,0.03,0.0,0.03,0.9,declarative_full_trace_conformance,10,0.97,0.97,0.008544932592822062,0.9542857142857144,0.9828571428571428,0.9657142857142855,0.9771428571428572
rework,0.03,0.0,0.03,0.95,train_variant_entropy_normalized,10,0.1943412503410101,0.19274151969843242,0.04295962620797401,0.1250829671984755,0.2679047298713761,0.1571952258581087,0.2154488276265225
rework,0.03,0.0,0.03,0.95,imperative_bpmn_nodes,10,12.0,12.0,0.0,12.0,12.0,12.0,12.0
rework,0.03,0.0,0.03,0.95,imperative_bpmn_structural_overhead,10,4.0,4.0,0.0,4.0,4.0,4.0,4.0
rework,0.03,0.0,0.03,0.95,imperative_control_flow_complexity,10,2.0,2.0,0.0,2.0,2.0,2.0,2.0
rework,0.03,0.0,0.03,0.95,declarative_declare_constraints,10,51.0,51.0,14.757295747452437,37.0,65.0,37.0,65.0
rework,0.03,0.0,0.03,0.95,declarative_declare_constraints_primitive_preferred,10,82.0,82.0,15.811388300841896,67.0,97.0,67.0,97.0
rework,0.03,0.0,0.03,0.95,declarative_declare_relation_records_raw,10,128.5,128.5,17.392527130926087,112.0,145.0,112.0,145.0
rework,0.03,0.0,0.03,0.95,declarative_declare_constraints_per_observed_activity,10,6.375,6.375,1.8446619684315546,4.625,8.125,4.625,8.125
rework,0.03,0.0,0.03,0.95,imperative_test_f1,10,1.0,1.0,0.0,1.0,1.0,1.0,1.0
rework,0.03,0.0,0.03,0.95,declarative_test_f1,10,0.6274509803921569,0.6274509803921567,0.04133696287801806,0.588235294117647,0.6666666666666666,0.588235294117647,0.6666666666666666
rework,0.03,0.0,0.03,0.95,declarative_test_f1_leave_one_family_out_range,10,0.0183823529411765,0.0183823529411765,0.01937670134907098,0.0,0.036764705882353,0.0,0.036764705882353
rework,0.03,0.0,0.03,0.95,declarative_closed_world_test_f1,10,0.6274509803921569,0.6274509803921567,0.04133696287801806,0.588235294117647,0.6666666666666666,0.588235294117647,0.6666666666666666
rework,0.03,0.0,0.03,0.95,imperative_native_precision,10,0.9957866751689999,0.9957916108860234,0.0011790622491739322,0.9936356404136834,0.9975747776879548,0.9951961569255404,0.9967767929089444
rework,0.03,0.0,0.03,0.95,declarative_full_trace_conformance,10,0.97,0.97,0.008544932592822062,0.9542857142857144,0.9828571428571428,0.9657142857142855,0.9771428571428572
rework,0.03,0.0,0.03,0.99,train_variant_entropy_normalized,10,0.1943412503410101,0.19274151969843242,0.04295962620797401,0.1250829671984755,0.2679047298713761,0.1571952258581087,0.2154488276265225
rework,0.03,0.0,0.03,0.99,imperative_bpmn_nodes,10,12.0,12.0,0.0,12.0,12.0,12.0,12.0
rework,0.03,0.0,0.03,0.99,imperative_bpmn_structural_overhead,10,4.0,4.0,0.0,4.0,4.0,4.0,4.0
rework,0.03,0.0,0.03,0.99,imperative_control_flow_complexity,10,2.0,2.0,0.0,2.0,2.0,2.0,2.0
rework,0.03,0.0,0.03,0.99,declarative_declare_constraints,10,50.0,50.0,14.757295747452437,36.0,64.0,36.0,64.0
rework,0.03,0.0,0.03,0.99,declarative_declare_constraints_primitive_preferred,10,81.0,81.0,15.811388300841896,66.0,96.0,66.0,96.0
rework,0.03,0.0,0.03,0.99,declarative_declare_relation_records_raw,10,127.5,127.5,17.392527130926087,111.0,144.0,111.0,144.0
rework,0.03,0.0,0.03,0.99,declarative_declare_constraints_per_observed_activity,10,6.25,6.25,1.8446619684315546,4.5,8.0,4.5,8.0
rework,0.03,0.0,0.03,0.99,imperative_test_f1,10,1.0,1.0,0.0,1.0,1.0,1.0,1.0
rework,0.03,0.0,0.03,0.99,declarative_test_f1,10,0.9166666666666666,0.9166666666666667,0.08784104611578836,0.8333333333333333,1.0,0.8333333333333333,1.0
rework,0.03,0.0,0.03,0.99,declarative_test_f1_leave_one_family_out_range,10,0.01811594202898555,0.01811594202898555,0.019095879590388807,0.0,0.0362318840579711,0.0,0.0362318840579711
rework,0.03,0.0,0.03,0.99,declarative_closed_world_test_f1,10,0.9166666666666666,0.9166666666666667,0.08784104611578836,0.8333333333333333,1.0,0.8333333333333333,1.0
rework,0.03,0.0,0.03,0.99,imperative_native_precision,10,0.9957866751689999,0.9957916108860234,0.0011790622491739322,0.9936356404136834,0.9975747776879548,0.9951961569255404,0.9967767929089444
rework,0.03,0.0,0.03,0.99,declarative_full_trace_conformance,10,1.0,1.0,0.0,1.0,1.0,1.0,1.0
