scenario,variability,seed,train_traces,positive_test_traces,negative_test_traces,inductive_noise_threshold,declare_min_support_ratio,declare_min_confidence_ratio,train_activity_count,train_variant_count,train_variant_ratio,train_variant_entropy,train_variant_entropy_normalized,train_mean_trace_length,imperative_petri_places,imperative_petri_transitions,imperative_petri_visible_transitions,imperative_petri_hidden_transitions,imperative_petri_arcs,imperative_bpmn_nodes,imperative_bpmn_flows,imperative_bpmn_tasks,imperative_bpmn_gateways,imperative_bpmn_xor_gateways,imperative_bpmn_and_gateways,imperative_bpmn_or_gateways,imperative_bpmn_split_gateways,imperative_control_flow_complexity,imperative_bpmn_density,imperative_bpmn_structural_overhead,imperative_bpmn_nodes_per_observed_activity,declarative_declare_relation_records_raw,declarative_declare_symmetric_deduplicated_constraints,declarative_declare_constraints,declarative_declare_constraints_primitive_preferred,declarative_declare_redundant_records_removed,declarative_declare_unary_constraints,declarative_declare_binary_constraints,declarative_declare_template_count,declarative_declare_observed_activities,declarative_declare_constrained_activities,declarative_declare_unconstrained_activities,declarative_declare_constraint_density,declarative_declare_graph_mean_degree,declarative_declare_graph_max_degree,declarative_declare_relation_overlap,declarative_declare_mean_support_ratio,declarative_declare_mean_confidence_ratio,declarative_declare_constraints_per_observed_activity,declarative_declare_raw_records_per_observed_activity,declarative_declare_primitive_constraints_per_observed_activity,imperative_test_tp,imperative_test_fn,imperative_test_fp,imperative_test_tn,imperative_test_accuracy,imperative_test_precision,imperative_test_recall,imperative_test_f1,imperative_test_false_acceptance_rate,imperative_test_false_rejection_rate,imperative_test_mutation_family_count,imperative_test_mutation_macro_rejection_rate,imperative_test_mutation_macro_balanced_accuracy,imperative_test_f1_leave_one_family_out_min,imperative_test_f1_leave_one_family_out_max,imperative_test_f1_leave_one_family_out_range,declarative_test_tp,declarative_test_fn,declarative_test_fp,declarative_test_tn,declarative_test_accuracy,declarative_test_precision,declarative_test_recall,declarative_test_f1,declarative_test_false_acceptance_rate,declarative_test_false_rejection_rate,declarative_test_mutation_family_count,declarative_test_mutation_macro_rejection_rate,declarative_test_mutation_macro_balanced_accuracy,declarative_test_f1_leave_one_family_out_min,declarative_test_f1_leave_one_family_out_max,declarative_test_f1_leave_one_family_out_range,declarative_closed_world_test_tp,declarative_closed_world_test_fn,declarative_closed_world_test_fp,declarative_closed_world_test_tn,declarative_closed_world_test_accuracy,declarative_closed_world_test_precision,declarative_closed_world_test_recall,declarative_closed_world_test_f1,declarative_closed_world_test_false_acceptance_rate,declarative_closed_world_test_false_rejection_rate,declarative_closed_world_test_mutation_family_count,declarative_closed_world_test_mutation_macro_rejection_rate,declarative_closed_world_test_mutation_macro_balanced_accuracy,declarative_closed_world_test_f1_leave_one_family_out_min,declarative_closed_world_test_f1_leave_one_family_out_max,declarative_closed_world_test_f1_leave_one_family_out_range,imperative_native_fitness,imperative_native_precision,imperative_native_generalization,imperative_native_simplicity,declarative_full_trace_conformance,declarative_mean_constraint_satisfaction,runtime_seconds,imperative_bpmn_nodes_change_from_p0,imperative_bpmn_nodes_percent_change_from_p0,imperative_bpmn_flows_change_from_p0,imperative_bpmn_flows_percent_change_from_p0,imperative_control_flow_complexity_change_from_p0,imperative_control_flow_complexity_percent_change_from_p0,imperative_bpmn_structural_overhead_change_from_p0,imperative_bpmn_structural_overhead_percent_change_from_p0,imperative_bpmn_nodes_per_observed_activity_change_from_p0,imperative_bpmn_nodes_per_observed_activity_percent_change_from_p0,declarative_declare_constraints_change_from_p0,declarative_declare_constraints_percent_change_from_p0,declarative_declare_constraints_primitive_preferred_change_from_p0,declarative_declare_constraints_primitive_preferred_percent_change_from_p0,declarative_declare_relation_records_raw_change_from_p0,declarative_declare_relation_records_raw_percent_change_from_p0,declarative_declare_constraints_per_observed_activity_change_from_p0,declarative_declare_constraints_per_observed_activity_percent_change_from_p0,declarative_declare_raw_records_per_observed_activity_change_from_p0,declarative_declare_raw_records_per_observed_activity_percent_change_from_p0,declarative_declare_constraint_density_change_from_p0,declarative_declare_constraint_density_percent_change_from_p0,declarative_declare_template_count_change_from_p0,declarative_declare_template_count_percent_change_from_p0
rework,0.03,1001,350,150,150,0.0,0.05,0.95,8,2,0.0057142857142857,0.1871762568732081,0.1871762568732081,6.085714285714285,8,8,8,0,16,12,12,8,2,2,0,0,1,2,0.0909090909090909,4,1.5,112,97,37,67,75,7,30,4,8,6,2,0.1380597014925373,3.75,5,5,1.0,0.9992277992277993,4.625,14.0,8.375,150,0,0,150,1.0,1.0,1.0,1.0,0.0,0.0,10.0,1.0,1.0,1.0,1.0,0.0,75,75,30,120,0.65,0.7142857142857143,0.5,0.588235294117647,0.2,0.5,10.0,0.8,0.65,0.588235294117647,0.625,0.036764705882353,75,75,30,120,0.65,0.7142857142857143,0.5,0.588235294117647,0.2,0.5,10.0,0.8,0.65,0.588235294117647,0.625,0.036764705882353,1.0,0.9959839357429718,0.8809473247980534,1.0,0.9714285714285714,0.9997448979591836,0.1367754579987377,4.0,50.0,5.0,71.42857142857143,2.0,,2.0,100.0,0.16666666666666674,12.500000000000005,0.0,0.0,0.0,0.0,0.0,0.0,-1.541666666666667,-25.000000000000007,-4.666666666666668,-25.000000000000007,-0.1136409787795715,-45.14925373134328,0.0,0.0
rework,0.03,1002,350,150,150,0.0,0.05,0.95,8,2,0.0057142857142857,0.2290353187062702,0.2290353187062702,6.111428571428571,8,8,8,0,16,12,12,8,2,2,0,0,1,2,0.0909090909090909,4,1.5,112,97,37,67,75,7,30,4,8,6,2,0.1380597014925373,3.75,5,5,1.0,0.998996138996139,4.625,14.0,8.375,150,0,0,150,1.0,1.0,1.0,1.0,0.0,0.0,10.0,1.0,1.0,1.0,1.0,0.0,75,75,30,120,0.65,0.7142857142857143,0.5,0.588235294117647,0.2,0.5,10.0,0.8,0.65,0.588235294117647,0.625,0.036764705882353,75,75,30,120,0.65,0.7142857142857143,0.5,0.588235294117647,0.2,0.5,10.0,0.8,0.65,0.588235294117647,0.625,0.036764705882353,1.0,0.9948041566746604,0.8906940217192748,1.0,0.9628571428571427,0.9996683673469388,0.1375492090010084,4.0,50.0,5.0,71.42857142857143,2.0,,2.0,100.0,0.16666666666666674,12.500000000000005,0.0,0.0,0.0,0.0,0.0,0.0,-1.541666666666667,-25.000000000000007,-4.666666666666668,-25.000000000000007,-0.1136409787795715,-45.14925373134328,0.0,0.0
rework,0.03,1003,350,150,150,0.0,0.05,0.95,8,2,0.0057142857142857,0.2015062438088121,0.2015062438088121,6.094285714285714,8,8,8,0,16,12,12,8,2,2,0,0,1,2,0.0909090909090909,4,1.5,112,97,37,67,75,7,30,4,8,6,2,0.1380597014925373,3.75,5,5,1.0,0.9991505791505793,4.625,14.0,8.375,150,0,0,150,1.0,1.0,1.0,1.0,0.0,0.0,10.0,1.0,1.0,1.0,1.0,0.0,75,75,30,120,0.65,0.7142857142857143,0.5,0.588235294117647,0.2,0.5,10.0,0.8,0.65,0.588235294117647,0.625,0.036764705882353,75,75,30,120,0.65,0.7142857142857143,0.5,0.588235294117647,0.2,0.5,10.0,0.8,0.65,0.588235294117647,0.625,0.036764705882353,1.0,0.995589414595028,0.884635561248085,1.0,0.9685714285714284,0.999719387755102,0.151978332985891,4.0,50.0,5.0,71.42857142857143,2.0,,2.0,100.0,0.16666666666666674,12.500000000000005,0.0,0.0,0.0,0.0,0.0,0.0,-1.541666666666667,-25.000000000000007,-4.666666666666668,-25.000000000000007,-0.1136409787795715,-45.14925373134328,0.0,0.0
rework,0.03,1004,350,150,150,0.0,0.05,0.95,8,2,0.0057142857142857,0.2154488276265225,0.2154488276265225,6.102857142857143,8,8,8,0,16,12,12,8,2,2,0,0,1,2,0.0909090909090909,4,1.5,112,97,37,67,75,7,30,4,8,6,2,0.1380597014925373,3.75,5,5,1.0,0.999073359073359,4.625,14.0,8.375,150,0,0,150,1.0,1.0,1.0,1.0,0.0,0.0,10.0,1.0,1.0,1.0,1.0,0.0,75,75,30,120,0.65,0.7142857142857143,0.5,0.588235294117647,0.2,0.5,10.0,0.8,0.65,0.588235294117647,0.625,0.036764705882353,75,75,30,120,0.65,0.7142857142857143,0.5,0.588235294117647,0.2,0.5,10.0,0.8,0.65,0.588235294117647,0.625,0.036764705882353,1.0,0.9951961569255404,0.8878537069718982,1.0,0.9657142857142856,0.9996938775510203,0.1374077090003993,4.0,50.0,5.0,71.42857142857143,2.0,,2.0,100.0,0.16666666666666674,12.500000000000005,0.0,0.0,0.0,0.0,0.0,0.0,-1.541666666666667,-25.000000000000007,-4.666666666666668,-25.000000000000007,-0.1136409787795715,-45.14925373134328,0.0,0.0
rework,0.03,1005,350,150,150,0.0,0.05,0.95,8,2,0.0057142857142857,0.2679047298713761,0.2679047298713761,6.137142857142857,8,8,8,0,16,12,12,8,2,2,0,0,1,2,0.0909090909090909,4,1.5,112,97,37,67,75,7,30,4,8,6,2,0.1380597014925373,3.75,5,5,1.0,0.9987644787644788,4.625,14.0,8.375,150,0,0,150,1.0,1.0,1.0,1.0,0.0,0.0,10.0,1.0,1.0,1.0,1.0,0.0,75,75,30,120,0.65,0.7142857142857143,0.5,0.588235294117647,0.2,0.5,10.0,0.8,0.65,0.588235294117647,0.625,0.036764705882353,75,75,30,120,0.65,0.7142857142857143,0.5,0.588235294117647,0.2,0.5,10.0,0.8,0.65,0.588235294117647,0.625,0.036764705882353,1.0,0.9936356404136834,0.8975584900923305,1.0,0.9542857142857144,0.9995918367346938,0.1371687079954426,4.0,50.0,5.0,71.42857142857143,2.0,,2.0,100.0,0.16666666666666674,12.500000000000005,0.0,0.0,0.0,0.0,0.0,0.0,-1.541666666666667,-25.000000000000007,-4.666666666666668,-25.000000000000007,-0.1136409787795715,-45.14925373134328,0.0,0.0
rework,0.03,1006,350,150,150,0.0,0.05,0.95,8,2,0.0057142857142857,0.1414405425418206,0.1414405425418206,6.06,8,8,8,0,16,12,12,8,2,2,0,0,1,2,0.0909090909090909,4,1.5,112,97,37,67,75,7,30,4,8,6,2,0.1380597014925373,3.75,5,5,1.0,0.9994594594594594,4.625,14.0,8.375,150,0,0,150,1.0,1.0,1.0,1.0,0.0,0.0,10.0,1.0,1.0,1.0,1.0,0.0,75,75,30,120,0.65,0.7142857142857143,0.5,0.588235294117647,0.2,0.5,10.0,0.8,0.65,0.588235294117647,0.625,0.036764705882353,75,75,30,120,0.65,0.7142857142857143,0.5,0.588235294117647,0.2,0.5,10.0,0.8,0.65,0.588235294117647,0.625,0.036764705882353,1.0,0.9971751412429378,0.8654855249583282,1.0,0.98,0.9998214285714284,0.1531714159937109,4.0,50.0,5.0,71.42857142857143,2.0,,2.0,100.0,0.16666666666666674,12.500000000000005,0.0,0.0,0.0,0.0,0.0,0.0,-1.541666666666667,-25.000000000000007,-4.666666666666668,-25.000000000000007,-0.1136409787795715,-45.14925373134328,0.0,0.0
rework,0.03,1007,350,150,150,0.0,0.05,0.95,8,2,0.0057142857142857,0.2154488276265225,0.2154488276265225,6.102857142857143,8,8,8,0,16,12,12,8,2,2,0,0,1,2,0.0909090909090909,4,1.5,112,97,37,67,75,7,30,4,8,6,2,0.1380597014925373,3.75,5,5,1.0,0.999073359073359,4.625,14.0,8.375,150,0,0,150,1.0,1.0,1.0,1.0,0.0,0.0,10.0,1.0,1.0,1.0,1.0,0.0,75,75,30,120,0.65,0.7142857142857143,0.5,0.588235294117647,0.2,0.5,10.0,0.8,0.65,0.588235294117647,0.625,0.036764705882353,75,75,30,120,0.65,0.7142857142857143,0.5,0.588235294117647,0.2,0.5,10.0,0.8,0.65,0.588235294117647,0.625,0.036764705882353,1.0,0.9951961569255404,0.8878537069718982,1.0,0.9657142857142856,0.9996938775510203,0.1576174159999936,4.0,50.0,5.0,71.42857142857143,2.0,,2.0,100.0,0.16666666666666674,12.500000000000005,0.0,0.0,0.0,0.0,0.0,0.0,-1.541666666666667,-25.000000000000007,-4.666666666666668,-25.000000000000007,-0.1136409787795715,-45.14925373134328,0.0,0.0
rework,0.03,1008,350,150,150,0.0,0.05,0.95,8,2,0.0057142857142857,0.1250829671984755,0.1250829671984755,6.051428571428572,8,8,8,0,16,12,12,8,2,2,0,0,1,2,0.0909090909090909,4,1.5,112,97,37,67,75,7,30,4,8,6,2,0.1380597014925373,3.75,5,5,1.0,0.9995366795366796,4.625,14.0,8.375,150,0,0,150,1.0,1.0,1.0,1.0,0.0,0.0,10.0,1.0,1.0,1.0,1.0,0.0,75,75,30,120,0.65,0.7142857142857143,0.5,0.588235294117647,0.2,0.5,10.0,0.8,0.65,0.588235294117647,0.625,0.036764705882353,75,75,30,120,0.65,0.7142857142857143,0.5,0.588235294117647,0.2,0.5,10.0,0.8,0.65,0.588235294117647,0.625,0.036764705882353,1.0,0.9975747776879548,0.8579052853949414,1.0,0.9828571428571428,0.99984693877551,0.1371279579761903,4.0,50.0,5.0,71.42857142857143,2.0,,2.0,100.0,0.16666666666666674,12.500000000000005,0.0,0.0,0.0,0.0,0.0,0.0,-1.541666666666667,-25.000000000000007,-4.666666666666668,-25.000000000000007,-0.1136409787795715,-45.14925373134328,0.0,0.0
rework,0.03,1009,350,150,150,0.0,0.05,0.95,8,2,0.0057142857142857,0.1871762568732081,0.1871762568732081,6.085714285714285,8,8,8,0,16,12,12,8,2,2,0,0,1,2,0.0909090909090909,4,1.5,112,97,37,67,75,7,30,4,8,6,2,0.1380597014925373,3.75,5,5,1.0,0.9992277992277993,4.625,14.0,8.375,150,0,0,150,1.0,1.0,1.0,1.0,0.0,0.0,10.0,1.0,1.0,1.0,1.0,0.0,75,75,30,120,0.65,0.7142857142857143,0.5,0.588235294117647,0.2,0.5,10.0,0.8,0.65,0.588235294117647,0.625,0.036764705882353,75,75,30,120,0.65,0.7142857142857143,0.5,0.588235294117647,0.2,0.5,10.0,0.8,0.65,0.588235294117647,0.625,0.036764705882353,1.0,0.9959839357429718,0.8809473247980534,1.0,0.9714285714285714,0.9997448979591836,0.1513430000049993,4.0,50.0,5.0,71.42857142857143,2.0,,2.0,100.0,0.16666666666666674,12.500000000000005,0.0,0.0,0.0,0.0,0.0,0.0,-1.541666666666667,-25.000000000000007,-4.666666666666668,-25.000000000000007,-0.1136409787795715,-45.14925373134328,0.0,0.0
rework,0.03,1010,350,150,150,0.0,0.05,0.95,8,2,0.0057142857142857,0.1571952258581087,0.1571952258581087,6.0685714285714285,8,8,8,0,16,12,12,8,2,2,0,0,1,2,0.0909090909090909,4,1.5,112,97,37,67,75,7,30,4,8,6,2,0.1380597014925373,3.75,5,5,1.0,0.9993822393822396,4.625,14.0,8.375,150,0,0,150,1.0,1.0,1.0,1.0,0.0,0.0,10.0,1.0,1.0,1.0,1.0,0.0,75,75,30,120,0.65,0.7142857142857143,0.5,0.588235294117647,0.2,0.5,10.0,0.8,0.65,0.588235294117647,0.625,0.036764705882353,75,75,30,120,0.65,0.7142857142857143,0.5,0.588235294117647,0.2,0.5,10.0,0.8,0.65,0.588235294117647,0.625,0.036764705882353,1.0,0.9967767929089444,0.8715975418303574,1.0,0.9771428571428572,0.9997959183673468,0.1536470830033067,4.0,50.0,5.0,71.42857142857143,2.0,,2.0,100.0,0.16666666666666674,12.500000000000005,0.0,0.0,0.0,0.0,0.0,0.0,-1.541666666666667,-25.000000000000007,-4.666666666666668,-25.000000000000007,-0.1136409787795715,-45.14925373134328,0.0,0.0
rework,0.05,1001,350,150,150,0.0,0.05,0.95,8,2,0.0057142857142857,0.2802972131580829,0.2802972131580829,6.145714285714286,8,8,8,0,16,12,12,8,2,2,0,0,1,2,0.0909090909090909,4,1.5,112,97,37,67,75,7,30,4,8,6,2,0.1380597014925373,3.75,5,5,1.0,0.9986872586872588,4.625,14.0,8.375,150,0,0,150,1.0,1.0,1.0,1.0,0.0,0.0,10.0,1.0,1.0,1.0,1.0,0.0,75,75,30,120,0.65,0.7142857142857143,0.5,0.588235294117647,0.2,0.5,10.0,0.8,0.65,0.588235294117647,0.625,0.036764705882353,75,75,30,120,0.65,0.7142857142857143,0.5,0.588235294117647,0.2,0.5,10.0,0.8,0.65,0.588235294117647,0.625,0.036764705882353,1.0,0.9932486100079428,0.8994334916147152,1.0,0.9514285714285714,0.9995663265306122,0.1387791250017471,4.0,50.0,5.0,71.42857142857143,2.0,,2.0,100.0,0.16666666666666674,12.500000000000005,0.0,0.0,0.0,0.0,0.0,0.0,-1.541666666666667,-25.000000000000007,-4.666666666666668,-25.000000000000007,-0.1136409787795715,-45.14925373134328,0.0,0.0
rework,0.05,1002,350,150,150,0.0,0.05,0.95,8,2,0.0057142857142857,0.2679047298713761,0.2679047298713761,6.137142857142857,8,8,8,0,16,12,12,8,2,2,0,0,1,2,0.0909090909090909,4,1.5,112,97,37,67,75,7,30,4,8,6,2,0.1380597014925373,3.75,5,5,1.0,0.9987644787644788,4.625,14.0,8.375,150,0,0,150,1.0,1.0,1.0,1.0,0.0,0.0,10.0,1.0,1.0,1.0,1.0,0.0,75,75,30,120,0.65,0.7142857142857143,0.5,0.588235294117647,0.2,0.5,10.0,0.8,0.65,0.588235294117647,0.625,0.036764705882353,75,75,30,120,0.65,0.7142857142857143,0.5,0.588235294117647,0.2,0.5,10.0,0.8,0.65,0.588235294117647,0.625,0.036764705882353,1.0,0.9936356404136834,0.8975584900923305,1.0,0.9542857142857144,0.9995918367346938,0.1539160000102128,4.0,50.0,5.0,71.42857142857143,2.0,,2.0,100.0,0.16666666666666674,12.500000000000005,0.0,0.0,0.0,0.0,0.0,0.0,-1.541666666666667,-25.000000000000007,-4.666666666666668,-25.000000000000007,-0.1136409787795715,-45.14925373134328,0.0,0.0
rework,0.05,1003,350,150,150,0.0,0.05,0.95,8,2,0.0057142857142857,0.2154488276265225,0.2154488276265225,6.102857142857143,8,8,8,0,16,12,12,8,2,2,0,0,1,2,0.0909090909090909,4,1.5,112,97,37,67,75,7,30,4,8,6,2,0.1380597014925373,3.75,5,5,1.0,0.999073359073359,4.625,14.0,8.375,150,0,0,150,1.0,1.0,1.0,1.0,0.0,0.0,10.0,1.0,1.0,1.0,1.0,0.0,75,75,30,120,0.65,0.7142857142857143,0.5,0.588235294117647,0.2,0.5,10.0,0.8,0.65,0.588235294117647,0.625,0.036764705882353,75,75,30,120,0.65,0.7142857142857143,0.5,0.588235294117647,0.2,0.5,10.0,0.8,0.65,0.588235294117647,0.625,0.036764705882353,1.0,0.9951961569255404,0.8878537069718982,1.0,0.9657142857142856,0.9996938775510203,0.1611246670072432,4.0,50.0,5.0,71.42857142857143,2.0,,2.0,100.0,0.16666666666666674,12.500000000000005,0.0,0.0,0.0,0.0,0.0,0.0,-1.541666666666667,-25.000000000000007,-4.666666666666668,-25.000000000000007,-0.1136409787795715,-45.14925373134328,0.0,0.0
rework,0.05,1004,350,150,150,0.0,0.05,0.95,8,2,0.0057142857142857,0.3386838171901802,0.3386838171901802,6.188571428571429,8,8,8,0,16,12,12,8,2,2,0,0,1,2,0.0909090909090909,4,1.5,144,128,64,96,80,6,58,7,8,8,0,0.2388059701492537,7.0,7,14,0.59,1.0,8.0,18.0,12.0,150,0,0,150,1.0,1.0,1.0,1.0,0.0,0.0,10.0,1.0,1.0,1.0,1.0,0.0,150,0,0,150,1.0,1.0,1.0,1.0,0.0,0.0,10.0,1.0,1.0,1.0,1.0,0.0,150,0,0,150,1.0,1.0,1.0,1.0,0.0,0.0,10.0,1.0,1.0,1.0,1.0,0.0,1.0,0.991331757289204,0.9068112175799792,1.0,1.0,1.0,0.1581058330193627,4.0,50.0,5.0,71.42857142857143,2.0,,2.0,100.0,0.16666666666666674,12.500000000000005,27.0,72.97297297297297,29.0,43.28358208955223,32.0,28.57142857142857,1.833333333333333,29.729729729729726,-0.6666666666666679,-3.5714285714285774,-0.012894710122855091,-5.123033481242429,3.0,75.0
rework,0.05,1005,350,150,150,0.0,0.05,0.95,8,2,0.0057142857142857,0.2924347083090697,0.2924347083090697,6.154285714285714,8,8,8,0,16,12,12,8,2,2,0,0,1,2,0.0909090909090909,4,1.5,144,128,64,96,80,6,58,7,8,8,0,0.2388059701492537,7.0,7,14,0.585,1.0,8.0,18.0,12.0,150,0,0,150,1.0,1.0,1.0,1.0,0.0,0.0,10.0,1.0,1.0,1.0,1.0,0.0,150,0,0,150,1.0,1.0,1.0,1.0,0.0,0.0,10.0,1.0,1.0,1.0,1.0,0.0,150,0,0,150,1.0,1.0,1.0,1.0,0.0,0.0,10.0,1.0,1.0,1.0,1.0,0.0,1.0,0.992862807295797,0.9011507042227844,1.0,1.0,1.0,0.1741603749978821,4.0,50.0,5.0,71.42857142857143,2.0,,2.0,100.0,0.16666666666666674,12.500000000000005,27.0,72.97297297297297,29.0,43.28358208955223,32.0,28.57142857142857,1.833333333333333,29.729729729729726,-0.6666666666666679,-3.5714285714285774,-0.012894710122855091,-5.123033481242429,3.0,75.0
rework,0.05,1006,350,150,150,0.0,0.05,0.95,8,2,0.0057142857142857,0.2679047298713761,0.2679047298713761,6.137142857142857,8,8,8,0,16,12,12,8,2,2,0,0,1,2,0.0909090909090909,4,1.5,112,97,37,67,75,7,30,4,8,6,2,0.1380597014925373,3.75,5,5,1.0,0.9987644787644788,4.625,14.0,8.375,150,0,0,150,1.0,1.0,1.0,1.0,0.0,0.0,10.0,1.0,1.0,1.0,1.0,0.0,75,75,30,120,0.65,0.7142857142857143,0.5,0.588235294117647,0.2,0.5,10.0,0.8,0.65,0.588235294117647,0.625,0.036764705882353,75,75,30,120,0.65,0.7142857142857143,0.5,0.588235294117647,0.2,0.5,10.0,0.8,0.65,0.588235294117647,0.625,0.036764705882353,1.0,0.9936356404136834,0.8975584900923305,1.0,0.9542857142857144,0.9995918367346938,0.15673458299716,4.0,50.0,5.0,71.42857142857143,2.0,,2.0,100.0,0.16666666666666674,12.500000000000005,0.0,0.0,0.0,0.0,0.0,0.0,-1.541666666666667,-25.000000000000007,-4.666666666666668,-25.000000000000007,-0.1136409787795715,-45.14925373134328,0.0,0.0
rework,0.05,1007,350,150,150,0.0,0.05,0.95,8,2,0.0057142857142857,0.3712323266408756,0.3712323266408756,6.214285714285714,8,8,8,0,16,12,12,8,2,2,0,0,1,2,0.0909090909090909,4,1.5,144,128,64,96,80,6,58,7,8,8,0,0.2388059701492537,7.0,7,14,0.59375,1.0,8.0,18.0,12.0,150,0,0,150,1.0,1.0,1.0,1.0,0.0,0.0,10.0,1.0,1.0,1.0,1.0,0.0,150,0,0,150,1.0,1.0,1.0,1.0,0.0,0.0,10.0,1.0,1.0,1.0,1.0,0.0,150,0,0,150,1.0,1.0,1.0,1.0,0.0,0.0,10.0,1.0,1.0,1.0,1.0,0.0,1.0,0.9901960784313726,0.910137372517268,1.0,1.0,1.0,0.1591589580057189,4.0,50.0,5.0,71.42857142857143,2.0,,2.0,100.0,0.16666666666666674,12.500000000000005,27.0,72.97297297297297,29.0,43.28358208955223,32.0,28.57142857142857,1.833333333333333,29.729729729729726,-0.6666666666666679,-3.5714285714285774,-0.012894710122855091,-5.123033481242429,3.0,75.0
rework,0.05,1008,350,150,150,0.0,0.05,0.95,8,2,0.0057142857142857,0.2154488276265225,0.2154488276265225,6.102857142857143,8,8,8,0,16,12,12,8,2,2,0,0,1,2,0.0909090909090909,4,1.5,112,97,37,67,75,7,30,4,8,6,2,0.1380597014925373,3.75,5,5,1.0,0.999073359073359,4.625,14.0,8.375,150,0,0,150,1.0,1.0,1.0,1.0,0.0,0.0,10.0,1.0,1.0,1.0,1.0,0.0,75,75,30,120,0.65,0.7142857142857143,0.5,0.588235294117647,0.2,0.5,10.0,0.8,0.65,0.588235294117647,0.625,0.036764705882353,75,75,30,120,0.65,0.7142857142857143,0.5,0.588235294117647,0.2,0.5,10.0,0.8,0.65,0.588235294117647,0.625,0.036764705882353,1.0,0.9951961569255404,0.8878537069718982,1.0,0.9657142857142856,0.9996938775510203,0.1569467909866944,4.0,50.0,5.0,71.42857142857143,2.0,,2.0,100.0,0.16666666666666674,12.500000000000005,0.0,0.0,0.0,0.0,0.0,0.0,-1.541666666666667,-25.000000000000007,-4.666666666666668,-25.000000000000007,-0.1136409787795715,-45.14925373134328,0.0,0.0
rework,0.05,1009,350,150,150,0.0,0.05,0.95,8,2,0.0057142857142857,0.2290353187062702,0.2290353187062702,6.111428571428571,8,8,8,0,16,12,12,8,2,2,0,0,1,2,0.0909090909090909,4,1.5,112,97,37,67,75,7,30,4,8,6,2,0.1380597014925373,3.75,5,5,1.0,0.998996138996139,4.625,14.0,8.375,150,0,0,150,1.0,1.0,1.0,1.0,0.0,0.0,10.0,1.0,1.0,1.0,1.0,0.0,75,75,30,120,0.65,0.7142857142857143,0.5,0.588235294117647,0.2,0.5,10.0,0.8,0.65,0.588235294117647,0.625,0.036764705882353,75,75,30,120,0.65,0.7142857142857143,0.5,0.588235294117647,0.2,0.5,10.0,0.8,0.65,0.588235294117647,0.625,0.036764705882353,1.0,0.9948041566746604,0.8906940217192748,1.0,0.9628571428571427,0.9996683673469388,0.1573089580051601,4.0,50.0,5.0,71.42857142857143,2.0,,2.0,100.0,0.16666666666666674,12.500000000000005,0.0,0.0,0.0,0.0,0.0,0.0,-1.541666666666667,-25.000000000000007,-4.666666666666668,-25.000000000000007,-0.1136409787795715,-45.14925373134328,0.0,0.0
rework,0.05,1010,350,150,150,0.0,0.05,0.95,8,2,0.0057142857142857,0.2290353187062702,0.2290353187062702,6.111428571428571,8,8,8,0,16,12,12,8,2,2,0,0,1,2,0.0909090909090909,4,1.5,112,97,37,67,75,7,30,4,8,6,2,0.1380597014925373,3.75,5,5,1.0,0.998996138996139,4.625,14.0,8.375,150,0,0,150,1.0,1.0,1.0,1.0,0.0,0.0,10.0,1.0,1.0,1.0,1.0,0.0,75,75,30,120,0.65,0.7142857142857143,0.5,0.588235294117647,0.2,0.5,10.0,0.8,0.65,0.588235294117647,0.625,0.036764705882353,75,75,30,120,0.65,0.7142857142857143,0.5,0.588235294117647,0.2,0.5,10.0,0.8,0.65,0.588235294117647,0.625,0.036764705882353,1.0,0.9948041566746604,0.8906940217192748,1.0,0.9628571428571427,0.9996683673469388,0.1411083749844692,4.0,50.0,5.0,71.42857142857143,2.0,,2.0,100.0,0.16666666666666674,12.500000000000005,0.0,0.0,0.0,0.0,0.0,0.0,-1.541666666666667,-25.000000000000007,-4.666666666666668,-25.000000000000007,-0.1136409787795715,-45.14925373134328,0.0,0.0
rework,0.07,1001,350,150,150,0.0,0.05,0.95,8,2,0.0057142857142857,0.4598726746138258,0.4598726746138258,6.291428571428572,8,8,8,0,16,12,12,8,2,2,0,0,1,2,0.0909090909090909,4,1.5,144,128,64,96,80,6,58,7,8,8,0,0.2388059701492537,7.0,7,14,0.605,1.0,8.0,18.0,12.0,150,0,0,150,1.0,1.0,1.0,1.0,0.0,0.0,10.0,1.0,1.0,1.0,1.0,0.0,150,0,0,150,1.0,1.0,1.0,1.0,0.0,0.0,10.0,1.0,1.0,1.0,1.0,0.0,150,0,0,150,1.0,1.0,1.0,1.0,0.0,0.0,10.0,1.0,1.0,1.0,1.0,0.0,1.0,0.9868522815158546,0.917338818936822,1.0,1.0,1.0,0.1586126669717487,4.0,50.0,5.0,71.42857142857143,2.0,,2.0,100.0,0.16666666666666674,12.500000000000005,27.0,72.97297297297297,29.0,43.28358208955223,32.0,28.57142857142857,1.833333333333333,29.729729729729726,-0.6666666666666679,-3.5714285714285774,-0.012894710122855091,-5.123033481242429,3.0,75.0
