scenario,variability,inductive_noise_threshold,declare_min_support_ratio,declare_min_confidence_ratio,metric,n_seeds,median,mean,std,min,max,median_ci_low,median_ci_high
optional,0.3,0.0,0.05,0.95,train_variant_entropy_normalized,10,0.8934770594554724,0.8918683337871007,0.022144624722622856,0.8423947749784886,0.9201014647876996,0.8817255993948602,0.9089797316607219
optional,0.3,0.0,0.05,0.95,imperative_bpmn_nodes,10,14.0,14.0,0.0,14.0,14.0,14.0,14.0
optional,0.3,0.0,0.05,0.95,imperative_bpmn_structural_overhead,10,6.0,6.0,0.0,6.0,6.0,6.0,6.0
optional,0.3,0.0,0.05,0.95,imperative_control_flow_complexity,10,4.0,4.0,0.0,4.0,4.0,4.0,4.0
optional,0.3,0.0,0.05,0.95,declarative_declare_constraints,10,61.0,61.0,0.0,61.0,61.0,61.0,61.0
optional,0.3,0.0,0.05,0.95,declarative_declare_constraints_primitive_preferred,10,91.0,91.0,0.0,91.0,91.0,91.0,91.0
optional,0.3,0.0,0.05,0.95,declarative_declare_relation_records_raw,10,136.0,136.0,0.0,136.0,136.0,136.0,136.0
optional,0.3,0.0,0.05,0.95,declarative_declare_constraints_per_observed_activity,10,7.625,7.625,0.0,7.625,7.625,7.625,7.625
optional,0.3,0.0,0.05,0.95,imperative_test_f1,10,1.0,1.0,0.0,1.0,1.0,1.0,1.0
optional,0.3,0.0,0.05,0.95,declarative_test_f1,10,1.0,1.0,0.0,1.0,1.0,1.0,1.0
optional,0.3,0.0,0.05,0.95,declarative_test_f1_leave_one_family_out_range,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0
optional,0.3,0.0,0.05,0.95,declarative_closed_world_test_f1,10,1.0,1.0,0.0,1.0,1.0,1.0,1.0
optional,0.3,0.0,0.05,0.95,imperative_native_precision,10,1.0,1.0,0.0,1.0,1.0,1.0,1.0
optional,0.3,0.0,0.05,0.95,declarative_full_trace_conformance,10,1.0,1.0,0.0,1.0,1.0,1.0,1.0
optional,0.4,0.0,0.05,0.95,train_variant_entropy_normalized,10,0.9688739895891294,0.9680241568065492,0.014574057499391009,0.9340037718450004,0.9825248202973432,0.9617943722790366,0.9806443915494252
optional,0.4,0.0,0.05,0.95,imperative_bpmn_nodes,10,14.0,14.0,0.0,14.0,14.0,14.0,14.0
optional,0.4,0.0,0.05,0.95,imperative_bpmn_structural_overhead,10,6.0,6.0,0.0,6.0,6.0,6.0,6.0
optional,0.4,0.0,0.05,0.95,imperative_control_flow_complexity,10,4.0,4.0,0.0,4.0,4.0,4.0,4.0
optional,0.4,0.0,0.05,0.95,declarative_declare_constraints,10,61.0,61.0,0.0,61.0,61.0,61.0,61.0
optional,0.4,0.0,0.05,0.95,declarative_declare_constraints_primitive_preferred,10,91.0,91.0,0.0,91.0,91.0,91.0,91.0
optional,0.4,0.0,0.05,0.95,declarative_declare_relation_records_raw,10,136.0,136.0,0.0,136.0,136.0,136.0,136.0
optional,0.4,0.0,0.05,0.95,declarative_declare_constraints_per_observed_activity,10,7.625,7.625,0.0,7.625,7.625,7.625,7.625
optional,0.4,0.0,0.05,0.95,imperative_test_f1,10,1.0,1.0,0.0,1.0,1.0,1.0,1.0
optional,0.4,0.0,0.05,0.95,declarative_test_f1,10,1.0,1.0,0.0,1.0,1.0,1.0,1.0
optional,0.4,0.0,0.05,0.95,declarative_test_f1_leave_one_family_out_range,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0
optional,0.4,0.0,0.05,0.95,declarative_closed_world_test_f1,10,1.0,1.0,0.0,1.0,1.0,1.0,1.0
optional,0.4,0.0,0.05,0.95,imperative_native_precision,10,1.0,1.0,0.0,1.0,1.0,1.0,1.0
optional,0.4,0.0,0.05,0.95,declarative_full_trace_conformance,10,1.0,1.0,0.0,1.0,1.0,1.0,1.0
optional,0.5,0.0,0.05,0.95,train_variant_entropy_normalized,10,0.9983175715204535,0.9970663052466702,0.0023856089431993823,0.9928647366764998,0.9994274916900936,0.9943035755843882,0.9987342592557125
optional,0.5,0.0,0.05,0.95,imperative_bpmn_nodes,10,14.0,14.0,0.0,14.0,14.0,14.0,14.0
optional,0.5,0.0,0.05,0.95,imperative_bpmn_structural_overhead,10,6.0,6.0,0.0,6.0,6.0,6.0,6.0
optional,0.5,0.0,0.05,0.95,imperative_control_flow_complexity,10,4.0,4.0,0.0,4.0,4.0,4.0,4.0
optional,0.5,0.0,0.05,0.95,declarative_declare_constraints,10,61.0,61.0,0.0,61.0,61.0,61.0,61.0
optional,0.5,0.0,0.05,0.95,declarative_declare_constraints_primitive_preferred,10,91.0,91.0,0.0,91.0,91.0,91.0,91.0
optional,0.5,0.0,0.05,0.95,declarative_declare_relation_records_raw,10,136.0,136.0,0.0,136.0,136.0,136.0,136.0
optional,0.5,0.0,0.05,0.95,declarative_declare_constraints_per_observed_activity,10,7.625,7.625,0.0,7.625,7.625,7.625,7.625
optional,0.5,0.0,0.05,0.95,imperative_test_f1,10,1.0,1.0,0.0,1.0,1.0,1.0,1.0
optional,0.5,0.0,0.05,0.95,declarative_test_f1,10,1.0,1.0,0.0,1.0,1.0,1.0,1.0
optional,0.5,0.0,0.05,0.95,declarative_test_f1_leave_one_family_out_range,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0
optional,0.5,0.0,0.05,0.95,declarative_closed_world_test_f1,10,1.0,1.0,0.0,1.0,1.0,1.0,1.0
optional,0.5,0.0,0.05,0.95,imperative_native_precision,10,1.0,1.0,0.0,1.0,1.0,1.0,1.0
optional,0.5,0.0,0.05,0.95,declarative_full_trace_conformance,10,1.0,1.0,0.0,1.0,1.0,1.0,1.0
order,0.0,0.0,0.05,0.95,train_variant_entropy_normalized,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0
order,0.0,0.0,0.05,0.95,imperative_bpmn_nodes,10,8.0,8.0,0.0,8.0,8.0,8.0,8.0
order,0.0,0.0,0.05,0.95,imperative_bpmn_structural_overhead,10,2.0,2.0,0.0,2.0,2.0,2.0,2.0
order,0.0,0.0,0.05,0.95,imperative_control_flow_complexity,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0
order,0.0,0.0,0.05,0.95,declarative_declare_constraints,10,37.0,37.0,0.0,37.0,37.0,37.0,37.0
order,0.0,0.0,0.05,0.95,declarative_declare_constraints_primitive_preferred,10,67.0,67.0,0.0,67.0,67.0,67.0,67.0
order,0.0,0.0,0.05,0.95,declarative_declare_relation_records_raw,10,112.0,112.0,0.0,112.0,112.0,112.0,112.0
order,0.0,0.0,0.05,0.95,declarative_declare_constraints_per_observed_activity,10,6.166666666666667,6.166666666666666,9.362222582871203e-16,6.166666666666667,6.166666666666667,6.166666666666667,6.166666666666667
order,0.0,0.0,0.05,0.95,imperative_test_f1,10,1.0,1.0,0.0,1.0,1.0,1.0,1.0
order,0.0,0.0,0.05,0.95,declarative_test_f1,10,1.0,1.0,0.0,1.0,1.0,1.0,1.0
order,0.0,0.0,0.05,0.95,declarative_test_f1_leave_one_family_out_range,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0
order,0.0,0.0,0.05,0.95,declarative_closed_world_test_f1,10,1.0,1.0,0.0,1.0,1.0,1.0,1.0
order,0.0,0.0,0.05,0.95,imperative_native_precision,10,1.0,1.0,0.0,1.0,1.0,1.0,1.0
order,0.0,0.0,0.05,0.95,declarative_full_trace_conformance,10,1.0,1.0,0.0,1.0,1.0,1.0,1.0
order,0.05,0.0,0.05,0.95,train_variant_entropy_normalized,10,0.2924347083090697,0.2869036653481791,0.030537290758971547,0.2290353187062702,0.3386838171901802,0.2679047298713761,0.30421592064374714
order,0.05,0.0,0.05,0.95,imperative_bpmn_nodes,10,10.0,10.0,0.0,10.0,10.0,10.0,10.0
order,0.05,0.0,0.05,0.95,imperative_bpmn_structural_overhead,10,4.0,4.0,0.0,4.0,4.0,4.0,4.0
order,0.05,0.0,0.05,0.95,imperative_control_flow_complexity,10,1.0,1.0,0.0,1.0,1.0,1.0,1.0
order,0.05,0.0,0.05,0.95,declarative_declare_constraints,10,36.0,36.3,0.4830458915396479,36.0,37.0,36.0,37.0
order,0.05,0.0,0.05,0.95,declarative_declare_constraints_primitive_preferred,10,65.0,65.6,0.9660917830792958,65.0,67.0,65.0,67.0
order,0.05,0.0,0.05,0.95,declarative_declare_relation_records_raw,10,109.0,109.9,1.4491376746189437,109.0,112.0,109.0,112.0
order,0.05,0.0,0.05,0.95,declarative_declare_constraints_per_observed_activity,10,6.0,6.05,0.08050764858994147,6.0,6.166666666666667,6.0,6.166666666666667
order,0.05,0.0,0.05,0.95,imperative_test_f1,10,1.0,1.0,0.0,1.0,1.0,1.0,1.0
order,0.05,0.0,0.05,0.95,declarative_test_f1,10,1.0,0.9,0.16101529717988267,0.6666666666666666,1.0,0.6666666666666666,1.0
order,0.05,0.0,0.05,0.95,declarative_test_f1_leave_one_family_out_range,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0
order,0.05,0.0,0.05,0.95,declarative_closed_world_test_f1,10,1.0,0.9,0.16101529717988267,0.6666666666666666,1.0,0.6666666666666666,1.0
order,0.05,0.0,0.05,0.95,imperative_native_precision,10,1.0,1.0,0.0,1.0,1.0,1.0,1.0
order,0.05,0.0,0.05,0.95,declarative_full_trace_conformance,10,1.0,0.9874285714285715,0.020346209818250017,0.9542857142857144,1.0,0.9628571428571427,1.0
order,0.1,0.0,0.05,0.95,train_variant_entropy_normalized,10,0.4552440668044758,0.4425949526648652,0.045895179056369945,0.3386838171901802,0.4955918609869638,0.4213232180929396,0.4689955935892812
order,0.1,0.0,0.05,0.95,imperative_bpmn_nodes,10,10.0,10.0,0.0,10.0,10.0,10.0,10.0
order,0.1,0.0,0.05,0.95,imperative_bpmn_structural_overhead,10,4.0,4.0,0.0,4.0,4.0,4.0,4.0
order,0.1,0.0,0.05,0.95,imperative_control_flow_complexity,10,1.0,1.0,0.0,1.0,1.0,1.0,1.0
order,0.1,0.0,0.05,0.95,declarative_declare_constraints,10,36.0,36.0,0.0,36.0,36.0,36.0,36.0
order,0.1,0.0,0.05,0.95,declarative_declare_constraints_primitive_preferred,10,65.0,65.0,0.0,65.0,65.0,65.0,65.0
order,0.1,0.0,0.05,0.95,declarative_declare_relation_records_raw,10,109.0,109.0,0.0,109.0,109.0,109.0,109.0
order,0.1,0.0,0.05,0.95,declarative_declare_constraints_per_observed_activity,10,6.0,6.0,0.0,6.0,6.0,6.0,6.0
order,0.1,0.0,0.05,0.95,imperative_test_f1,10,1.0,1.0,0.0,1.0,1.0,1.0,1.0
order,0.1,0.0,0.05,0.95,declarative_test_f1,10,1.0,1.0,0.0,1.0,1.0,1.0,1.0
order,0.1,0.0,0.05,0.95,declarative_test_f1_leave_one_family_out_range,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0
order,0.1,0.0,0.05,0.95,declarative_closed_world_test_f1,10,1.0,1.0,0.0,1.0,1.0,1.0,1.0
order,0.1,0.0,0.05,0.95,imperative_native_precision,10,1.0,1.0,0.0,1.0,1.0,1.0,1.0
order,0.1,0.0,0.05,0.95,declarative_full_trace_conformance,10,1.0,1.0,0.0,1.0,1.0,1.0,1.0
order,0.2,0.0,0.05,0.95,train_variant_entropy_normalized,10,0.7161396682434414,0.7228478383416295,0.027429881271452575,0.692419486327474,0.7755126581331477,0.6984734152123642,0.738743189564139
order,0.2,0.0,0.05,0.95,imperative_bpmn_nodes,10,10.0,10.0,0.0,10.0,10.0,10.0,10.0
order,0.2,0.0,0.05,0.95,imperative_bpmn_structural_overhead,10,4.0,4.0,0.0,4.0,4.0,4.0,4.0
order,0.2,0.0,0.05,0.95,imperative_control_flow_complexity,10,1.0,1.0,0.0,1.0,1.0,1.0,1.0
order,0.2,0.0,0.05,0.95,declarative_declare_constraints,10,36.0,36.0,0.0,36.0,36.0,36.0,36.0
order,0.2,0.0,0.05,0.95,declarative_declare_constraints_primitive_preferred,10,65.0,65.0,0.0,65.0,65.0,65.0,65.0
order,0.2,0.0,0.05,0.95,declarative_declare_relation_records_raw,10,109.0,109.0,0.0,109.0,109.0,109.0,109.0
order,0.2,0.0,0.05,0.95,declarative_declare_constraints_per_observed_activity,10,6.0,6.0,0.0,6.0,6.0,6.0,6.0
order,0.2,0.0,0.05,0.95,imperative_test_f1,10,1.0,1.0,0.0,1.0,1.0,1.0,1.0
order,0.2,0.0,0.05,0.95,declarative_test_f1,10,1.0,1.0,0.0,1.0,1.0,1.0,1.0
order,0.2,0.0,0.05,0.95,declarative_test_f1_leave_one_family_out_range,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0
order,0.2,0.0,0.05,0.95,declarative_closed_world_test_f1,10,1.0,1.0,0.0,1.0,1.0,1.0,1.0
order,0.2,0.0,0.05,0.95,imperative_native_precision,10,1.0,1.0,0.0,1.0,1.0,1.0,1.0
order,0.2,0.0,0.05,0.95,declarative_full_trace_conformance,10,1.0,1.0,0.0,1.0,1.0,1.0,1.0
order,0.3,0.0,0.05,0.95,train_variant_entropy_normalized,10,0.8930013878018944,0.8914254132702718,0.021495092009559704,0.863120568566631,0.9301821998768256,0.8723194834851715,0.9058674696374206
